"tempi","hum","wdird","wdire","wgusti","precipi","rain","conds","weatherTime","shotId"
"87.6","53","190","South","-9999.0","-9999.00","0","Clear",1555,"2065-420-715-1-16-3"
"87.6","53","190","South","-9999.0","-9999.00","0","Clear",1555,"2065-420-715-1-17-1"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"2065-420-715-1-17-2"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"2065-420-715-1-17-3"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"2065-420-715-1-17-4"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"2065-420-715-1-17-5"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"2065-420-715-1-18-1"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"2065-420-715-1-18-2"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"2065-420-715-1-18-3"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"2065-420-715-1-18-4"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"2206-420-715-1-1-1"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"2206-420-715-1-1-2"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"2206-420-715-1-1-3"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"2206-420-715-1-1-4"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"2206-420-715-1-1-5"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"2206-420-715-1-2-1"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"2206-420-715-1-2-2"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"2206-420-715-1-2-3"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"2206-420-715-1-2-4"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"2206-420-715-1-3-1"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"2206-420-715-1-3-2"
"87.6","53","190","South","-9999.0","-9999.00","0","Clear",1555,"2206-420-715-1-3-3"
"87.6","53","190","South","-9999.0","-9999.00","0","Clear",1555,"2206-420-715-1-3-4"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"2206-420-715-1-4-1"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"2206-420-715-1-4-2"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"2206-420-715-1-4-3"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"2206-420-715-1-5-1"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"2206-420-715-1-5-2"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"2206-420-715-1-5-3"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"2206-420-715-1-5-4"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"2206-420-715-1-5-5"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"2206-420-715-1-6-1"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"2206-420-715-1-6-2"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"2206-420-715-1-6-3"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"2206-420-715-1-6-4"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"2206-420-715-1-6-5"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"2206-420-715-1-7-1"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"2206-420-715-1-7-2"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"2206-420-715-1-7-3"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"2206-420-715-1-7-4"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"2206-420-715-1-7-5"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"2206-420-715-1-8-1"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"2206-420-715-1-8-2"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"2206-420-715-1-8-3"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"2206-420-715-1-8-4"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"2206-420-715-1-9-1"
"83.7","62","250","WSW","-9999.0","-9999.00","0","Clear",1735,"2206-420-715-1-9-2"
"83.7","62","250","WSW","-9999.0","-9999.00","0","Clear",1735,"2206-420-715-1-9-3"
"83.7","62","250","WSW","-9999.0","-9999.00","0","Clear",1735,"2206-420-715-1-9-4"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"2206-420-715-1-10-1"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"2206-420-715-1-10-2"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"2206-420-715-1-10-3"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"2206-420-715-1-10-4"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"2206-420-715-1-11-1"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"2206-420-715-1-11-2"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"2206-420-715-1-11-3"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"2206-420-715-1-11-4"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"2206-420-715-1-12-1"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"2206-420-715-1-12-2"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"2206-420-715-1-12-3"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"2206-420-715-1-13-1"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"2206-420-715-1-13-2"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"2206-420-715-1-13-3"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"2206-420-715-1-13-4"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"2206-420-715-1-14-1"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"2206-420-715-1-14-2"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"2206-420-715-1-14-3"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"2206-420-715-1-14-4"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"2206-420-715-1-15-1"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"2206-420-715-1-15-2"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"2206-420-715-1-15-3"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"2206-420-715-1-15-4"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"2206-420-715-1-16-1"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"2206-420-715-1-16-2"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"2206-420-715-1-17-1"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"2206-420-715-1-17-2"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"2206-420-715-1-17-3"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"2206-420-715-1-17-4"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"2206-420-715-1-17-5"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"2206-420-715-1-18-1"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"2206-420-715-1-18-2"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"2206-420-715-1-18-3"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"2206-420-715-1-18-4"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"2206-420-715-1-18-5"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"6016-420-715-1-1-1"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"6016-420-715-1-1-2"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"6016-420-715-1-1-3"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"6016-420-715-1-1-4"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"6016-420-715-1-1-5"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"6016-420-715-1-1-6"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"6016-420-715-1-2-1"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"6016-420-715-1-2-2"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"6016-420-715-1-2-3"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"6016-420-715-1-2-4"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"6016-420-715-1-3-1"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"6016-420-715-1-3-2"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"6016-420-715-1-3-3"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"6016-420-715-1-3-4"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"6016-420-715-1-4-1"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"6016-420-715-1-4-2"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"6016-420-715-1-4-3"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"6016-420-715-1-4-4"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"6016-420-715-1-4-5"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"6016-420-715-1-4-6"
"84.2","57","210","SSW","18.4","-9999.00","0","Clear",1715,"6016-420-715-1-4-7"
"83.7","62","250","WSW","-9999.0","-9999.00","0","Clear",1735,"6016-420-715-1-5-1"
"83.7","62","250","WSW","-9999.0","-9999.00","0","Clear",1735,"6016-420-715-1-5-2"
"83.7","62","250","WSW","-9999.0","-9999.00","0","Clear",1735,"6016-420-715-1-5-3"
"83.7","62","250","WSW","-9999.0","-9999.00","0","Clear",1735,"6016-420-715-1-5-4"
"83.7","62","250","WSW","-9999.0","-9999.00","0","Clear",1735,"6016-420-715-1-6-1"
"81.3","58","250","WSW","-9999.0","-9999.00","0","Clear",1755,"6016-420-715-1-6-2"
"81.3","58","250","WSW","-9999.0","-9999.00","0","Clear",1755,"6016-420-715-1-6-3"
"81.3","58","250","WSW","-9999.0","-9999.00","0","Clear",1755,"6016-420-715-1-6-4"
"81.3","58","250","WSW","-9999.0","-9999.00","0","Clear",1755,"6016-420-715-1-6-5"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"6016-420-715-1-7-1"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"6016-420-715-1-7-2"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"6016-420-715-1-7-3"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"6016-420-715-1-7-4"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"6016-420-715-1-7-5"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"6016-420-715-1-7-6"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"6016-420-715-1-8-1"
"79.7","64","250","WSW","16.1","-9999.00","0","Clear",1815,"6016-420-715-1-8-2"
"79.2","66","250","WSW","-9999.0","-9999.00","1","Light Rain",1835,"6016-420-715-1-8-3"
"79.2","66","250","WSW","-9999.0","-9999.00","1","Light Rain",1835,"6016-420-715-1-8-4"
"79.2","66","250","WSW","-9999.0","-9999.00","1","Light Rain",1835,"6016-420-715-1-9-1"
"79.2","66","250","WSW","-9999.0","-9999.00","1","Light Rain",1835,"6016-420-715-1-9-2"
"79.2","66","250","WSW","-9999.0","-9999.00","1","Light Rain",1835,"6016-420-715-1-9-3"
"79.2","66","250","WSW","-9999.0","-9999.00","1","Light Rain",1835,"6016-420-715-1-9-4"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"6016-420-715-1-10-1"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"6016-420-715-1-10-2"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"6016-420-715-1-10-3"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"6016-420-715-1-10-4"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"6016-420-715-1-11-1"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"6016-420-715-1-11-2"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"6016-420-715-1-11-3"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"6016-420-715-1-11-4"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6016-420-715-1-11-5"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6016-420-715-1-12-1"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6016-420-715-1-12-2"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6016-420-715-1-12-3"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6016-420-715-1-12-4"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6016-420-715-1-13-1"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6016-420-715-1-13-2"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"6016-420-715-1-13-3"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"6016-420-715-1-13-4"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"6016-420-715-1-14-1"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"6016-420-715-1-14-2"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6016-420-715-1-14-3"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6016-420-715-1-14-4"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6016-420-715-1-14-5"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6016-420-715-1-15-1"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6016-420-715-1-15-2"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6016-420-715-1-15-3"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6016-420-715-1-15-4"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"6016-420-715-1-16-1"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"6016-420-715-1-16-2"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"6016-420-715-1-16-3"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"6016-420-715-1-17-1"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"6016-420-715-1-17-2"
"87.6","53","190","South","-9999.0","-9999.00","0","Clear",1555,"6016-420-715-1-17-3"
"87.6","53","190","South","-9999.0","-9999.00","0","Clear",1555,"6016-420-715-1-17-4"
"87.6","53","190","South","-9999.0","-9999.00","0","Clear",1555,"6016-420-715-1-17-5"
"87.6","53","190","South","-9999.0","-9999.00","0","Clear",1555,"6016-420-715-1-17-6"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"6016-420-715-1-18-1"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"6016-420-715-1-18-2"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"6016-420-715-1-18-3"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"6016-420-715-1-18-4"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"6016-420-715-1-18-5"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"6515-420-715-1-1-1"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"6515-420-715-1-1-2"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"6515-420-715-1-1-3"
"92.5","33","0","North","-9999.0","-9999.00","0","Clear",1255,"6515-420-715-1-1-4"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"6515-420-715-1-1-5"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"6515-420-715-1-2-1"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"6515-420-715-1-2-2"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"6515-420-715-1-2-3"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"6515-420-715-1-2-4"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"6515-420-715-1-3-1"
"91.9","33","130","SE","-9999.0","-9999.00","0","Scattered Clouds",1315,"6515-420-715-1-3-2"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"6515-420-715-1-3-3"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"6515-420-715-1-3-4"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"6515-420-715-1-4-1"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"6515-420-715-1-4-2"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"6515-420-715-1-4-3"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"6515-420-715-1-4-4"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"6515-420-715-1-4-5"
"91.0","34","120","ESE","-9999.0","-9999.00","0","Scattered Clouds",1335,"6515-420-715-1-4-6"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"6515-420-715-1-5-1"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"6515-420-715-1-5-2"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"6515-420-715-1-5-3"
"91.8","36","130","SE","16.1","-9999.00","0","Clear",1355,"6515-420-715-1-5-4"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"6515-420-715-1-6-1"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"6515-420-715-1-6-2"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"6515-420-715-1-6-3"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"6515-420-715-1-6-4"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"6515-420-715-1-7-1"
"92.7","35","150","SSE","-9999.0","-9999.00","0","Clear",1415,"6515-420-715-1-7-2"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6515-420-715-1-7-3"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6515-420-715-1-7-4"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6515-420-715-1-7-5"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6515-420-715-1-8-1"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6515-420-715-1-8-2"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6515-420-715-1-8-3"
"92.5","32","160","SSE","-9999.0","-9999.00","0","Clear",1435,"6515-420-715-1-8-4"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"6515-420-715-1-9-1"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"6515-420-715-1-9-2"
"91.9","35","150","SSE","-9999.0","-9999.00","0","Clear",1455,"6515-420-715-1-9-3"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6515-420-715-1-10-1"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6515-420-715-1-10-2"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6515-420-715-1-10-3"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6515-420-715-1-10-4"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6515-420-715-1-11-1"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6515-420-715-1-11-2"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6515-420-715-1-11-3"
"91.2","36","160","SSE","-9999.0","-9999.00","0","Scattered Clouds",1515,"6515-420-715-1-11-4"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"6515-420-715-1-12-1"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"6515-420-715-1-12-2"
"89.1","42","170","South","-9999.0","-9999.00","0","Scattered Clouds",1535,"6515-420-715-1-12-3"
"87.6","53","190","South","-9999.0","-9999.00","0","Clear",1555,"6515-420-715-1-13-1"
"87.6","53","190","South","-9999.0","-9999.00","0","Clear",1555,"6515-420-715-1-13-2"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"6515-420-715-1-13-3"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"6515-420-715-1-13-4"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"6515-420-715-1-14-1"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"6515-420-715-1-14-2"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"6515-420-715-1-14-3"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"6515-420-715-1-14-4"
"86.2","52","180","South","-9999.0","-9999.00","0","Clear",1615,"6515-420-715-1-15-1"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"6515-420-715-1-15-2"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"6515-420-715-1-15-3"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"6515-420-715-1-15-4"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"6515-420-715-1-15-5"
"85.6","55","180","South","17.3","-9999.00","0","Clear",1635,"6515-420-715-1-16-1"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"6515-420-715-1-16-2"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"6515-420-715-1-16-3"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"6515-420-715-1-16-4"
"85.3","51","190","South","17.3","-9999.00","0","Clear",1655,"6515-420-715-1-17-1"
